458	9642
458	9907
458	11106
458	12198
459	8067
459	9067
459	11864
460	208
460	531
460	871
460	1646
460	3103
460	5047
460	5526
460	5948
460	6469
460	7940
460	7984
460	10360
460	12157
461	3165
461	4044
461	5002
461	5164
461	5224
461	8440
461	8800
461	9902
461	10310
461	11768
462	406
462	1641
462	4815
462	6642
462	6963
462	9887
462	10453
462	10952
463	2529
463	7305
463	9127
463	12029
463	12087
464	4226
464	5912
464	8767
465	619
465	2163
465	2817
465	3771
465	5381
465	6013
465	6476
465	8168
465	8775
465	10590
465	11249
465	12421
466	4419
466	5210
466	5422
466	6718
466	7746
466	10923
467	78
467	1220
467	2293
467	3914
467	5405
467	5522
467	6185
467	8388
467	8462
467	8872
467	9846
467	10245
468	50
468	863
468	1526
468	1681
468	2216
468	2918
468	3666
468	5187
468	5364
468	5629
468	6411
468	7762
468	8314
468	8833
468	9680
468	10738
468	11626
468	11798
469	3550
469	8395
469	10163
469	10178
469	11734
470	6
470	708
470	1527
470	3900
470	4423
470	4704
470	4729
470	8930
470	9800
470	10144
470	10724
471	1238
471	1360
471	1468
471	1784
471	1988
471	2491
471	2498
471	2686
471	2780
471	2973
471	3050
471	3728
471	4086
471	4576
471	5174
471	5761
471	5811
471	6150
471	6368
471	6584
471	7177
471	7240
471	7542
471	7895
471	8083
471	8488
471	10987
471	11185
471	11899
471	12026
471	12240
472	729
472	1172
472	1385
472	2569
472	2950
472	3739
472	4613
472	4831
472	5050
472	5353
472	5800
472	6196
472	6400
472	8601
472	8789
472	9380
472	9897
472	10181
472	10407
472	10787
472	10914
472	11484
472	11540
472	12025
473	644
473	2720
473	3471
473	3810
473	4863
473	8620
473	9420
473	10709
473	11109
474	398
474	740
474	1225
474	1650
474	3162
474	3284
474	3678
474	3779
474	4194
474	4866
474	5087
474	5964
474	7379
474	7648
474	10482
474	10889
474	11307
474	11420
475	1291
475	1320
475	1421
475	2185
475	2461
475	2900
475	4581
475	5154
475	7650
475	7899
475	8322
475	9031
475	9090
475	9328
475	10301
475	10558
475	11648
475	11837
475	12024
476	1889
476	3476
476	6850
476	10128
476	10411
476	10476
476	10993
476	11281
477	210
477	625
477	828
477	1287
477	1727
477	2503
477	2831
477	4076
477	4697
477	4968
477	6452
477	6511
477	6568
477	8673
477	10582
477	11184
477	11905
478	214
478	2280
478	3456
478	3731
478	4555
478	4946
478	5577
478	6105
478	6134
478	6138
478	6371
478	6847
478	7349
478	7831
478	9756
478	9934
478	10686
478	10765
478	11162
478	11294
478	11366
478	11893
478	11912
478	12465
479	367
479	1062
479	1298
479	1441
479	1469
479	2102
479	2470
479	2958
479	3569
479	4955
479	8396
479	8752
479	10233
479	11034
479	11119
480	1916
480	2486
480	3978
480	4685
480	5918
480	6305
480	9140
480	9704
480	10679
481	1279
481	2751
481	5157
481	6407
481	6945
481	7688
481	7989
481	10949
482	1428
482	3418
482	4428
482	4923
482	5888
482	6073
482	6209
482	8121
482	9777
482	9944
482	11778
483	314
483	688
483	2033
483	2209
483	3230
483	5146
483	6071
483	6301
483	6451
483	6626
483	6845
483	6898
483	7025
483	7118
483	7713
483	8390
483	8656
483	9373
483	9668
483	10595
483	10656
483	10913
484	1868
484	2276
484	3992
484	4621
484	6315
484	8023
484	8478
484	9084
484	9736
484	10814
484	11154
484	11541
485	255
485	347
485	668
485	961
485	1560
485	1656
485	2125
485	3105
485	3127
485	3192
485	3270
485	3347
485	3348
485	3520
485	4181
485	4263
485	4336
485	4370
485	4470
485	4557
485	5810
485	6542
485	6858
485	7264
485	7333
485	7351
485	7593
485	7763
485	7815
485	8050
485	8353
485	8695
485	9270
485	10060
485	10492
485	11091
485	11223
485	11654
486	992
486	2881
486	5131
486	7155
486	9918
487	51
487	809
487	1938
487	2971
487	4329
487	5282
487	7456
487	7714
487	8968
487	9421
487	9984
487	10415
487	10553
487	11740
487	11749
488	20
488	260
488	529
488	542
488	618
488	1043
488	1266
488	1693
488	2120
488	2154
488	2217
488	2912
488	3534
488	4033
488	4742
488	4755
488	4822
488	4841
488	5373
488	5667
488	6347
488	6496
488	6982
488	7087
488	7146
488	8039
488	9004
488	9180
488	9253
488	9386
488	9694
488	9710
488	10295
488	10552
488	11220
488	11422
488	11550
488	11687
488	11700
488	11743
488	11776
488	11866
488	12080
488	12145
489	181
489	664
489	686
489	865
489	1617
489	1732
489	1852
489	2202
489	2256
489	2514
489	2649
489	2914
489	3613
489	4171
489	4920
489	5501
489	5856
489	6220
489	6308
489	6679
489	6819
489	7088
489	7215
489	8777
489	9036
489	10436
489	10810
489	11089
489	11886
489	12282
490	746
490	929
490	1663
490	1954
490	3091
490	4525
490	7109
490	8120
490	8500
490	9025
490	9188
490	10048
490	10792
491	279
491	396
491	576
491	1841
491	2320
491	2515
491	2553
491	2768
491	2913
491	3032
491	4174
491	4688
491	5140
491	5208
491	6103
491	6225
491	7197
491	7376
491	8277
491	9323
491	9459
491	9605
491	9745
491	9899
491	10443
491	10876
491	12177
491	12472
492	264
492	276
492	527
492	551
492	727
492	1016
492	1383
492	1951
492	2100
492	2347
492	2446
492	3221
492	3451
492	3503
492	3578
492	3734
492	4241
492	4272
492	4430
492	5369
492	5588
492	5591
492	6052
492	6662
492	6707
492	7548
492	7923
492	8639
492	8988
492	9900
492	10272
492	10329
492	10504
492	10521
492	11235
492	12227
493	1044
493	7344
494	55
494	989
494	3340
494	3546
494	4373
494	4690
494	5176
494	5287
494	6404
494	7018
494	7363
494	8228
494	8652
494	8694
494	9081
494	10579
494	10800
494	11789
495	54
495	345
495	793
495	1350
495	4708
495	5166
495	5729
495	6625
495	7475
495	8471
495	8629
495	9265
495	10247
495	11101
496	3386
496	4127
496	6755
496	8030
496	8141
496	10610
497	1993
497	2099
497	2311
497	5825
497	5869
497	6997
497	7534
497	12271
498	5493
498	8527
498	9193
498	10368
498	10692
499	417
499	484
499	2474
499	3566
499	6204
499	6323
499	6563
499	7795
499	8174
499	9273
499	9812
499	9938
499	10880
499	12380
500	4
500	136
500	397
500	563
500	752
500	861
500	862
500	1166
500	1555
500	2369
500	3500
500	3549
500	4417
500	5028
500	5428
500	5649
500	6919
500	7559
500	8637
500	8935
500	9426
500	9537
500	9929
500	11732
501	440
501	943
501	993
501	1375
501	2489
501	2576
501	2786
501	3150
501	3368
501	4579
501	4620
501	6832
501	9078
501	9330
501	11347
501	11869
501	12143
502	104
502	407
502	494
502	1275
502	1442
502	1843
502	2028
502	2116
502	2481
502	2789
502	2853
502	2974
502	3067
502	4134
502	4354
502	4471
502	4478
502	4714
502	4882
502	4982
502	5318
502	5411
502	5814
502	5887
502	6059
502	6218
502	6254
502	6299
502	6770
502	7224
502	7541
502	7724
502	7777
502	7897
502	8193
502	8308
502	8713
502	9060
502	9246
502	9314
502	9583
502	9657
502	9942
502	9959
502	10643
502	10698
502	10852
502	11042
502	11098
502	11412
502	11612
502	11714
502	11757
502	11926
502	12099
502	12267
502	12341
503	1276
503	2169
503	2375
503	2583
503	3586
503	4634
503	4664
503	4926
503	5110
503	5120
503	6184
503	6408
503	7208
503	9024
503	11679
504	1158
504	1379
504	1860
504	4724
504	4749
504	5959
504	6096
504	6311
504	6983
504	7411
504	8319
504	8805
504	9184
504	9407
504	9413
504	10833
504	10875
504	11153
505	61
505	72
505	148
505	694
505	827
505	858
505	1177
505	1460
505	1694
505	1957
505	2013
505	2266
505	2716
505	2741
505	3257
505	3305
505	3657
505	3736
505	4259
505	4878
505	5021
505	5184
505	5366
505	6000
505	6903
505	7275
505	8254
505	8429
505	8615
505	8687
505	9367
505	10237
505	10283
505	10372
505	10450
505	10719
505	11096
505	11234
505	11507
505	11555
505	12202
505	12246
506	778
506	1204
506	1420
506	1971
506	2304
506	2769
506	3727
506	3768
506	4224
506	4700
506	4776
506	5985
506	6177
506	6597
506	6599
506	7149
506	8501
506	8909
506	9357
506	9451
506	10119
506	10234
506	10343
506	10414
506	10829
506	10943
506	12118
506	12412
507	434
507	3369
507	4405
507	5011
507	5747
507	6285
507	7624
507	7729
507	7805
507	9101
507	9137
507	10323
507	10418
507	10818
507	11160
507	11656
507	11915
507	11963
507	12279
508	10
508	48
508	122
508	409
508	502
508	903
508	998
508	1006
508	1944
508	2335
508	2435
508	2574
508	3053
508	3513
508	4455
508	4647
508	4890
508	4966
508	4996
508	5358
508	5403
508	5871
508	5943
508	5947
508	6111
508	7238
508	7427
508	7676
508	8326
508	8414
508	8465
508	8541
508	8580
508	8791
508	9485
508	9690
508	9919
508	10050
508	10953
508	11491
508	12039
508	12098
509	76
509	259
509	374
509	390
509	509
509	769
509	1124
509	1156
509	1284
509	1489
509	2106
509	2201
509	2408
509	2572
509	2644
509	2702
509	2871
509	3084
509	3175
509	3446
509	4627
509	4851
509	4980
509	5215
509	5429
509	5509
509	5963
509	6088
509	6276
509	6481
509	6600
509	6621
509	6965
509	6966
509	7039
509	7318
509	7672
509	7957
509	8278
509	8400
509	8662
509	8792
509	9379
509	9671
509	9695
509	9775
509	9842
509	9868
509	9915
509	9940
509	10530
509	11239
509	11564
509	12111
509	12123
510	182
510	731
510	1619
510	2884
510	2938
510	6062
510	6175
510	6457
510	8093
510	8374
510	8973
510	9568
510	9821
510	12257
511	408
511	897
511	1644
511	1664
511	1721
511	1736
511	2027
511	2187
511	2200
511	2212
511	2366
511	2497
511	2522
511	2764
511	3467
511	3820
511	4039
511	4432
511	4558
511	4666
511	4720
511	5046
511	5855
511	5882
511	6263
511	7556
511	7780
511	7956
511	7998
511	8069
511	8389
511	8756
511	8986
511	9162
511	10114
511	10599
511	10834
511	11205
511	11317
511	11379
511	11556
511	11606
511	11629
511	11692
511	11702
511	12159
511	12166
511	12189
511	12369
511	12413
512	235
512	1596
512	1632
512	1922
512	2567
512	2734
512	2784
512	3198
512	3568
512	3668
512	3752
512	5339
512	5970
512	6069
512	6518
512	6914
512	7060
512	8007
512	8848
512	10044
512	10440
512	11742
512	11794
512	11838
512	11923
512	11968
512	12156
513	196
513	270
513	2968
513	3920
513	4231
513	5102
513	5409
513	5644
513	5775
513	6881
513	7080
513	7105
513	7425
513	8338
513	9567
513	9853
513	10535
513	10695
513	11031
513	11180
513	11900
514	448
514	896
514	1176
514	1338
514	1340
514	1647
514	2128
514	2247
514	3277
514	3797
514	4504
514	4686
514	5735
514	6378
514	7823
514	7833
514	8299
514	9603
514	10022
514	10045
514	10883
514	11025
514	12172
514	12185
514	12188
514	12408
515	1678
515	1683
515	1706
515	2152
515	2334
515	3132
515	4030
515	4723
515	6553
515	7669
516	190
516	560
516	791
516	808
516	1795
516	1812
516	1934
516	2218
516	2228
516	2418
516	2987
516	3915
516	3974
516	4606
516	4633
516	4813
516	4829
516	5320
516	5365
516	6116
516	7175
516	7274
516	10425
516	11901
517	221
517	238
517	631
517	870
517	937
517	948
517	1333
517	1358
517	1494
517	1648
517	2126
517	2194
517	2195
517	2341
517	2480
517	2800
517	4057
517	4335
517	4531
517	4566
517	4646
517	4865
517	4961
517	5453
517	5514
517	5521
517	5758
517	5790
517	6020
517	6274
517	6790
517	6939
517	7334
517	7884
517	8097
517	8271
517	8458
517	9053
517	9275
517	9439
517	9889
517	9949
517	10071
517	10078
517	10220
517	10657
517	11026
517	11178
517	11520
517	11580
517	11616
518	172
518	231
518	690
518	852
518	922
518	1530
518	1655
518	1866
518	2145
518	2674
518	2847
518	3070
518	3594
518	3852
518	3948
518	4005
518	4062
518	4308
518	4378
518	4568
518	4632
518	4951
518	5116
518	5121
518	5189
518	5267
518	5278
518	5400
518	5458
518	5528
518	5692
518	5972
518	5973
518	5991
518	6251
518	6283
518	6447
518	6610
518	7453
518	7606
518	7798
518	7939
518	8551
518	9129
518	9750
518	9955
518	10001
518	10076
518	10441
518	11365
518	11772
518	11832
518	11846
518	12022
518	12065
518	12137
519	472
519	514
519	588
519	892
519	954
519	1211
519	1373
519	1559
519	1705
519	1722
519	1740
519	1776
519	1935
519	2108
519	2287
519	2340
519	2384
519	2397
519	2566
519	2735
519	2907
519	3029
519	3161
519	3188
519	3196
519	3412
519	3652
519	3730
519	4019
519	4607
519	4759
519	5205
519	5262
519	5328
519	5372
519	5401
519	5520
519	5525
519	5579
519	5625
519	5844
519	6024
519	6065
519	6086
519	6265
519	6465
519	6562
519	6640
519	6837
519	6878
519	6931
519	7286
519	7438
519	7638
519	7705
519	7961
519	8040
519	8208
519	8320
519	8354
519	8528
519	8680
519	8893
519	9021
519	9064
519	9339
519	9529
519	9881
519	9963
519	9994
519	10031
519	10040
519	10146
519	10514
519	10646
519	10708
519	10768
519	10978
519	11364
519	11397
519	11513
519	11727
519	11967
519	11988
519	12139
520	757
520	765
520	881
520	1242
520	1365
520	1750
520	1788
520	2231
520	2285
520	2436
520	2883
520	3431
520	4095
520	4228
520	4268
520	4496
520	4648
520	5512
520	5671
520	5730
520	5760
520	5977
520	6602
520	6684
520	7075
520	7388
520	8092
520	8399
520	8538
520	8674
520	8724
520	8814
520	9086
520	9229
520	9395
520	9399
520	9481
520	9663
520	9719
520	10140
520	10339
520	11188
520	11225
520	11703
520	11883
520	12053
520	12289
520	12362
521	445
521	706
521	2857
521	2923
521	3243
521	4296
521	4952
521	5114
521	5266
521	5639
521	6021
521	6119
521	6478
521	6570
521	7055
521	7180
521	7183
521	7734
521	7888
521	7948
521	8078
521	8693
521	8718
521	8946
521	8948
521	9214
521	9317
521	9621
521	9723
521	9787
521	10383
521	10803
521	10968
521	11259
521	11261
521	11319
521	11384
521	11472
521	12208
521	12496
522	244
522	1405
522	1607
522	2155
522	2225
522	2607
522	2829
522	3190
522	3746
522	4157
522	4183
522	4463
522	4676
522	5299
522	5524
522	5663
522	6340
522	6370
522	6445
522	6472
522	6783
522	6888
522	7103
522	7158
522	7164
522	7578
522	7615
522	8104
522	8231
522	8520
522	8522
522	8619
522	8665
522	8937
522	8975
522	10149
522	10556
522	10921
522	11021
522	11165
522	11385
522	11488
522	11538
522	11653
522	11720
522	11826
522	12047
522	12232
522	12453
523	719
523	815
523	1923
523	2058
523	2146
523	2714
523	2737
523	3043
523	3583
523	3677
523	3722
523	3845
523	4559
523	4699
523	6264
523	6551
523	6880
523	6926
523	6952
523	7312
523	7353
523	7380
523	7679
523	7732
523	7955
523	8236
523	8505
523	8571
523	10108
523	10743
523	12088
523	12217
523	12278
524	535
524	810
524	1472
524	1990
524	2167
524	3090
524	4768
524	7121
524	7194
524	7374
524	7953
524	9526
524	9788
524	12417
524	12457
525	274
525	353
525	1406
525	1511
525	1615
525	1991
525	2423
525	3749
525	3901
525	4195
525	4449
525	4642
525	5043
525	5728
525	5978
525	6396
525	7082
525	7130
525	7223
525	7232
525	7652
525	7866
525	8437
525	8675
525	9122
525	9286
525	9608
525	9981
525	11100
525	11751
525	12340
525	12493
526	203
526	373
526	544
526	581
526	720
526	750
526	851
526	873
526	910
526	1153
526	1268
526	1317
526	1605
526	1670
526	1797
526	2059
526	2506
526	2792
526	2893
526	2925
526	2933
526	3164
526	3438
526	3443
526	3523
526	3681
526	3689
526	3760
526	3800
526	3826
526	3838
526	3851
526	3853
526	3919
526	4013
526	4069
526	4150
526	4201
526	4248
526	4281
526	4386
526	4473
526	4797
526	4845
526	5151
526	5156
526	5162
526	5179
526	5247
526	5269
526	5293
526	5311
526	5380
526	5424
526	5538
526	5566
526	5656
526	5830
526	5834
526	6029
526	6039
526	6165
526	6332
526	6414
526	6482
526	6631
526	6979
526	7144
526	7174
526	7190
526	7487
526	7519
526	7631
526	7822
526	7885
526	8291
526	8293
526	8394
526	8477
526	8509
526	8630
526	8712
526	8822
526	9072
526	9121
526	9172
526	9201
526	9220
526	9308
526	9325
526	9469
526	9491
526	9696
526	9746
526	9751
526	9774
526	9779
526	9876
526	10021
526	10157
526	10362
526	10486
526	10544
526	10589
526	10653
526	10755
526	10756
526	10839
526	10859
526	10909
526	10959
526	11056
526	11151
526	11172
526	11214
526	11499
526	11718
526	11750
526	11784
526	11862
526	11875
526	11959
526	12003
526	12081
526	12209
526	12360
526	12401
526	12452
527	35
527	68
527	191
527	395
527	760
527	1025
527	1091
527	1186
527	1982
527	2290
527	2454
527	2645
527	2838
527	3000
527	3071
527	3089
527	3282
527	3320
527	3528
527	3661
527	4146
527	4443
527	4479
527	4902
527	5006
527	5574
527	5755
527	5875
527	6497
527	6843
527	7009
527	7221
527	7577
527	7742
527	8162
527	8258
527	8492
527	8590
527	8720
527	8993
527	9727
527	10000
527	10028
527	10771
527	11434
527	11978
527	12012
527	12030
528	438
528	1155
528	1307
528	2157
528	2394
528	2478
528	3420
528	3601
528	3968
528	4101
528	4741
528	6042
528	6738
528	6841
528	6849
528	7420
528	7461
528	7765
528	8127
528	8192
528	8599
528	9516
528	9596
528	9636
528	9862
528	10469
528	10693
528	10998
528	11515
528	12010
528	12230
529	59
529	3256
529	3440
529	4054
529	4059
529	5112
529	6128
529	7077
529	9056
529	10307
529	10518
529	10870
529	11133
530	416
530	1030
530	1412
530	1540
530	1999
530	2590
530	2631
530	2909
530	2948
530	5060
530	6673
530	7007
530	7214
530	7710
530	9849
530	11463
531	0
531	414
531	585
531	1161
531	1878
531	3595
531	4630
531	10451
532	1968
532	3072
532	3152
532	3396
532	4615
532	5908
532	8771
532	9859
532	11799
533	80
533	88
533	1391
533	1871
533	1972
533	2129
533	2313
533	2840
533	2867
533	3097
533	3598
533	4317
533	4588
533	5092
533	5203
533	5839
533	6565
533	7297
533	7561
533	7580
533	7723
533	8856
533	8965
533	8995
533	9175
533	9209
533	9418
533	9534
533	9586
533	10520
533	11859
533	12075
533	12318
533	12494
534	578
534	1344
534	1958
534	2573
534	2811
534	2890
534	3422
534	3918
534	3950
534	4104
534	4484
534	4503
534	4649
534	4808
534	5076
534	5298
534	5603
534	5739
534	6030
534	6392
534	6985
534	7300
534	7703
534	8387
534	8483
534	8782
534	8863
534	9092
534	9156
534	9304
534	9524
534	9675
534	9883
534	10006
534	10062
534	10131
534	10398
534	10419
534	10574
534	10668
534	10977
534	11788
534	12243
534	12485
535	183
535	246
535	516
535	526
535	676
535	704
535	913
535	1117
535	1123
535	1925
535	2040
535	2110
535	2121
535	2479
535	2501
535	2947
535	3139
535	3484
535	3505
535	3617
535	3655
535	4097
535	4883
535	5586
535	5688
535	5876
535	6346
535	6685
535	7071
535	7092
535	7249
535	7402
535	7426
535	7520
535	7660
535	7690
535	7752
535	7820
535	7868
535	8060
535	8170
535	8762
535	8957
535	8962
535	9104
535	9149
535	9472
535	9864
535	10311
535	10335
535	10367
535	10381
535	10828
535	10881
535	11039
535	11542
535	11562
535	11637
535	11701
535	11852
535	12213
535	12233
535	12255
535	12410
536	165
536	313
536	335
536	546
536	705
536	724
536	737
536	1126
536	1319
536	1520
536	1620
536	1772
536	2043
536	2107
536	2434
536	3133
536	3401
536	3463
536	3486
536	3512
536	3597
536	3614
536	3823
536	3939
536	4182
536	4252
536	4277
536	4990
536	5181
536	5183
536	5445
536	5643
536	5789
536	5819
536	6126
536	6313
536	6446
536	6512
536	6650
536	6743
536	6804
536	6987
536	7259
536	7457
536	7645
536	7667
536	7715
536	7797
536	7858
536	7944
536	8145
536	8194
536	8686
536	9095
536	9130
536	9365
536	9448
536	9837
536	9855
536	9986
536	10096
536	10102
536	10118
536	10150
536	10226
536	10317
536	10321
536	10472
536	10651
536	10704
536	10712
536	11019
536	11518
536	11528
536	11578
536	11645
536	11842
536	11848
536	12050
537	30
537	75
537	254
537	471
537	480
537	875
537	957
537	999
537	1160
537	1285
537	1453
537	2192
537	2240
537	2605
537	2687
537	3654
537	3773
537	3839
537	3998
537	4381
537	4509
537	4839
537	4854
537	4867
537	4872
537	4900
537	5095
537	5241
537	5319
537	5348
537	5565
537	5840
537	6130
537	6532
537	6745
537	7241
537	7245
537	7272
537	7348
537	7430
537	7827
537	7976
537	8103
537	8283
537	8460
537	8616
537	8808
537	8854
537	9000
537	9058
537	9230
537	9243
537	9535
537	9724
537	9768
537	10338
537	10606
537	10661
537	10920
537	10945
537	12373
538	482
538	2077
538	2371
538	2464
538	4002
538	4439
538	4518
538	4602
538	5035
538	5093
538	5462
538	5914
538	6259
538	7171
538	7455
538	7584
538	7687
538	7719
538	7830
538	7904
538	7969
538	8242
538	8820
538	8912
538	9134
538	9606
538	9612
538	9693
538	9786
538	10236
538	10259
538	10483
538	10649
538	11297
538	11302
538	11407
538	11489
538	11544
538	11722
538	11914
538	11935
538	12455
539	742
539	1011
539	1208
539	1625
539	1730
539	3171
539	4320
539	5259
539	6501
539	6728
539	7781
539	8066
539	8105
539	10070
539	10151
539	10548
539	10658
539	10858
540	656
540	997
540	1146
540	1899
540	2466
540	3081
540	3560
540	3756
540	4067
540	4580
540	4637
540	4767
540	5173
540	5230
540	5863
540	6896
540	6923
540	7046
540	7634
540	7776
540	8328
540	8579
540	9742
540	11012
540	11599
540	11617
541	721
541	1302
541	4860
541	6222
541	6590
541	6749
541	6774
541	7811
541	8945
541	8992
541	9196
541	10766
541	10837
541	11202
541	12223
542	31
542	485
542	835
542	1588
542	1818
542	1827
542	1939
542	2173
542	2885
542	2979
542	3077
542	3311
542	3468
542	3829
542	4864
542	4998
542	5472
542	5630
542	5733
542	5798
542	6357
542	6439
542	6479
542	6520
542	6722
542	7016
542	7086
542	7387
542	7592
542	7824
542	7882
542	8380
542	8657
542	8661
542	8860
542	9171
542	9342
542	10134
542	10884
542	11070
542	11198
542	11274
543	133
543	304
543	914
543	1074
543	1528
543	1975
543	2023
543	2079
543	2353
543	2453
543	2591
543	2637
543	2903
543	3151
543	3795
543	3832
543	4112
543	4475
543	4486
543	5113
543	5144
543	5240
543	5368
543	5535
543	5668
543	6023
543	6149
543	6214
543	6367
543	6536
543	6687
543	6941
543	7693
543	8161
543	8297
543	8366
543	8411
543	8883
543	9726
543	9991
543	10035
543	10630
543	10667
543	10749
543	11212
543	11284
543	11808
543	11873
543	11930
543	12148
543	12224
543	12322
544	230
544	388
544	687
544	1639
544	1674
544	1701
544	2359
544	2543
544	2750
544	2875
544	2998
544	3264
544	3372
544	3374
544	3733
544	3787
544	4223
544	4343
544	4792
544	5130
544	5466
544	6172
544	6450
544	6920
544	7043
544	7266
544	7600
544	7851
544	8647
544	9199
544	9810
544	9962
544	10827
544	10863
544	11295
544	11999
544	12294
544	12333
544	12478
545	69
545	642
545	1658
545	1869
545	1977
545	2346
545	3028
545	3530
545	3777
545	4508
545	4585
545	6754
545	7058
545	8434
545	9099
545	10005
545	11114
545	11620
545	11731
545	11761
545	11880
545	12212
545	12321
545	12353
546	1175
546	1814
546	3156
546	3541
546	5718
546	5803
546	6653
546	7307
546	7602
546	10227
546	10334
546	10510
546	10820
546	11036
546	11466
547	248
547	1703
547	2787
547	3041
547	3517
547	3643
547	3695
547	3780
547	4151
547	4413
547	4466
547	5097
547	5350
547	7188
547	7915
547	7997
547	9543
547	9584
547	9607
547	9988
547	10644
547	10878
548	269
548	782
548	1241
548	1414
548	1454
548	2014
548	2041
548	2091
548	4573
548	5389
548	5868
548	6127
548	6528
548	6777
548	7113
548	7540
548	9303
548	11290
548	11623
548	12420
549	159
549	685
549	2141
549	2505
549	2680
549	4656
549	4908
549	7466
549	7927
549	8122
549	8905
549	9377
549	10067
549	10746
549	10786
549	11060
550	171
550	195
550	253
550	292
550	488
550	1085
550	2073
550	2378
550	2774
550	2887
550	3647
550	3732
550	4204
550	4275
550	6054
550	6473
550	7061
550	8137
550	8938
550	9039
550	10152
550	10938
550	11059
550	11230
550	11813
551	365
551	387
551	653
551	924
551	936
551	1332
551	2135
551	2592
551	2796
551	3507
551	3679
551	3847
551	5274
551	5984
551	6427
551	6717
551	7722
551	7786
551	7929
551	8430
551	8545
551	8670
551	8931
551	9087
551	9266
551	9518
551	9536
551	10907
551	11609
551	11613
551	11741
551	12266
552	410
552	571
552	645
552	1444
552	1613
552	2756
552	3328
552	4421
552	6124
552	6213
552	6538
552	7632
552	7760
552	8049
552	8063
552	8644
552	10499
552	10904
552	10947
552	10948
552	11706
552	12000
553	277
553	1918
553	2712
553	2814
553	3276
553	3949
553	3997
553	4290
553	5805
553	6015
553	7131
553	7390
553	7910
553	8907
553	9522
553	9720
553	10117
553	10214
553	10305
553	10816
553	11368
553	11739
553	12103
553	12221
553	12272
554	358
554	530
554	575
554	826
554	1138
554	1351
554	1363
554	1549
554	1554
554	1638
554	1873
554	1920
554	2009
554	2233
554	2606
554	2755
554	3181
554	3185
554	3226
554	3324
554	3710
554	4090
554	4162
554	4330
554	4454
554	5099
554	5132
554	5142
554	5421
554	5569
554	6360
554	6418
554	6510
554	6789
554	6870
554	7004
554	7132
554	7658
554	7982
554	9173
554	9602
554	9843
554	10165
554	10243
554	10325
554	10373
554	10625
554	10985
554	11055
554	11353
554	11858
554	12061
554	12154
555	361
555	784
555	1600
555	1952
555	3342
555	3929
555	5041
555	5545
555	6081
555	6249
555	6964
555	7764
555	9352
555	9732
555	9840
555	10026
555	10046
556	34
556	630
556	1210
556	5066
556	5414
556	7419
556	7900
556	8924
556	8999
556	9006
557	4806
557	5523
557	7267
557	7381
557	8567
557	11475
557	12482
558	2000
558	2389
558	2995
558	5333
558	5343
558	5677
558	6186
558	7093
558	8012
558	10572
558	11167
559	908
559	2396
559	2767
559	2843
559	3274
559	3619
559	4514
559	4855
559	5398
559	5460
559	6522
559	6761
559	6929
559	7291
559	7335
559	7485
559	8307
559	9493
